:START_ID;:END_ID;corresponding_author:boolean;:TYPE
Charles J. Alpert;79282;True;WRITTEN_BY
So-Zen Yao;79282;True;WRITTEN_BY
Daniel Weise;79283;True;WRITTEN_BY
Scott Seligman;79283;True;WRITTEN_BY
Wing Yee Au 0001;79283;True;WRITTEN_BY
Amir Hossein Jalilvand;79284;True;WRITTEN_BY
M. Hassan Najafi;79284;True;WRITTEN_BY
Mohsen Imani;79284;True;WRITTEN_BY
Samaneh Naderi;79284;True;WRITTEN_BY
Seyedeh Newsha Estiri;79284;True;WRITTEN_BY
Bo Wang 0010;79285;True;WRITTEN_BY
Jürgen Teich;79285;True;WRITTEN_BY
Rafael Rosales;79285;True;WRITTEN_BY
Ralph Hasholzner;79285;True;WRITTEN_BY
Yang Xu 0019;79285;True;WRITTEN_BY
Chengru Song;79286;True;WRITTEN_BY
Ju Ren 0001;79286;True;WRITTEN_BY
Qiushi Li 0002;79286;True;WRITTEN_BY
Yan Zhang 0104;79286;True;WRITTEN_BY
Yaoxue Zhang;79286;True;WRITTEN_BY
Yiqiao Liao;79286;True;WRITTEN_BY
Axel Jantsch;79287;True;WRITTEN_BY
Christian Krieg;79287;True;WRITTEN_BY
Clifford Wolf;79287;True;WRITTEN_BY
Tanja Zseby;79287;True;WRITTEN_BY
Xin Li 0001;79288;True;WRITTEN_BY
Genhao Zhang;79289;True;WRITTEN_BY
Jialin Cao;79289;True;WRITTEN_BY
Jun Yu 0010;79289;True;WRITTEN_BY
Kejia Shi;79289;True;WRITTEN_BY
Keqing Zhao;79289;True;WRITTEN_BY
Kun Wang 0005;79289;True;WRITTEN_BY
Manting Zhang;79289;True;WRITTEN_BY
Lawrence T. Pillage;79290;True;WRITTEN_BY
Noel Menezes;79290;True;WRITTEN_BY
Satyamurthy Pullela;79290;True;WRITTEN_BY
Changran Xu;79291;True;WRITTEN_BY
Ningyi Xu;79291;True;WRITTEN_BY
Qiang Xu 0001;79291;True;WRITTEN_BY
Shan Huang 0010;79291;True;WRITTEN_BY
Yi Liu 0081;79291;True;WRITTEN_BY
Yunhao Zhou;79291;True;WRITTEN_BY
Mariia Mykhailova;79292;True;WRITTEN_BY
Mathias Soeken;79292;True;WRITTEN_BY
Ichiro Kuroda;79293;True;WRITTEN_BY
Ko Yoshikawa;79293;True;WRITTEN_BY
Kohei Hosokawa;79293;True;WRITTEN_BY
Takeshi Yoshimura;79293;True;WRITTEN_BY
Yuichi Nakamura 0002;79293;True;WRITTEN_BY
Kurt Keutzer;79294;True;WRITTEN_BY
Ralph H. J. M. Otten;79295;True;WRITTEN_BY
Hanchen Gu;79296;True;WRITTEN_BY
Hudson Gasvoda;79296;True;WRITTEN_BY
Ismail Emre Araci;79296;True;WRITTEN_BY
Mengchu Li;79296;True;WRITTEN_BY
Rana Altay;79296;True;WRITTEN_BY
Siyuan Liang 0002;79296;True;WRITTEN_BY
Tsun-Ming Tseng;79296;True;WRITTEN_BY
Tsung-Yi Ho;79296;True;WRITTEN_BY
Ulf Schlichtmann;79296;True;WRITTEN_BY
Yushen Zhang;79296;True;WRITTEN_BY
Frank Vahid;79297;True;WRITTEN_BY
Roman L. Lysecky;79297;True;WRITTEN_BY
Susan Cotterell;79297;True;WRITTEN_BY
Shiyan Hu 0001;79298;True;WRITTEN_BY
Weiping Shi;79298;True;WRITTEN_BY
Zhanyuan Jiang;79298;True;WRITTEN_BY
Alice C. Parker;79299;True;WRITTEN_BY
Melvin A. Breuer;79299;True;WRITTEN_BY
Angxin Cai;79300;True;WRITTEN_BY
Guoxing Wang;79300;True;WRITTEN_BY
Qiushi Lin;79300;True;WRITTEN_BY
Shuai Yuan 0016;79300;True;WRITTEN_BY
Yanan Sun 0003;79300;True;WRITTEN_BY
Yu Wang;79300;True;WRITTEN_BY
Zhenhua Zhu;79300;True;WRITTEN_BY
H. Y. Hsieh;79301;True;WRITTEN_BY
N. B. Rabbat;79301;True;WRITTEN_BY
Binbin Cui;79302;True;WRITTEN_BY
Lewei He;79302;True;WRITTEN_BY
Ning Lin;79302;True;WRITTEN_BY
Shiming Zhang;79302;True;WRITTEN_BY
Xinran Zhang;79302;True;WRITTEN_BY
Zhongrui Wang;79302;True;WRITTEN_BY
Bill Dewey;79303;True;WRITTEN_BY
Ibrahim M. Elfadel;79303;True;WRITTEN_BY
Tarek A. El-Moselhy;79303;True;WRITTEN_BY
Hiroshi Kawanishi;79304;True;WRITTEN_BY
Hitoshi Yoshizawa;79304;True;WRITTEN_BY
K. Kani;79304;True;WRITTEN_BY
Arman Roohi;79305;True;WRITTEN_BY
Brendan Reidy;79305;True;WRITTEN_BY
Deniz Najafi;79305;True;WRITTEN_BY
Mahdi Nikdast;79305;True;WRITTEN_BY
Mehrdad Morsali;79305;True;WRITTEN_BY
Mohsen Imani;79305;True;WRITTEN_BY
Ramtin Zand;79305;True;WRITTEN_BY
Sepehr Tabrizchi;79305;True;WRITTEN_BY
Shaahin Angizi;79305;True;WRITTEN_BY
Avi Ziv;79306;True;WRITTEN_BY
Eran Harel;79306;True;WRITTEN_BY
Michael Orgad;79306;True;WRITTEN_BY
Raanan Grinwald;79306;True;WRITTEN_BY
Shmuel Ur;79306;True;WRITTEN_BY
N. R. Miller;79307;True;WRITTEN_BY
Timothy J. Kriewall;79307;True;WRITTEN_BY
Emilio Wuerges;79308;True;WRITTEN_BY
Luiz C. V. dos Santos;79308;True;WRITTEN_BY
Rômulo Silva de Oliveira;79308;True;WRITTEN_BY
Chengyu Zhu;79309;True;WRITTEN_BY
Chunjie Duan;79309;True;WRITTEN_BY
Sunil P. Khatri;79309;True;WRITTEN_BY
Massoud Pedram;79310;True;WRITTEN_BY
Naehyuck Chang;79310;True;WRITTEN_BY
Xue Lin 0001;79310;True;WRITTEN_BY
Yanzhi Wang 0001;79310;True;WRITTEN_BY
Daniel Thiele;79311;True;WRITTEN_BY
Mischa Möstl;79311;True;WRITTEN_BY
Rolf Ernst;79311;True;WRITTEN_BY
Chenlin Ma;79313;True;WRITTEN_BY
Jiaxian Chen;79313;True;WRITTEN_BY
Kaoyi Sun;79313;True;WRITTEN_BY
Tianyu Wang 0009;79313;True;WRITTEN_BY
Xiaochuan Zheng;79313;True;WRITTEN_BY
Yi Wang 0003;79313;True;WRITTEN_BY
Yuxuan Qi;79313;True;WRITTEN_BY
Mohammad Tehranipoor;79314;True;WRITTEN_BY
Nisar Ahmed;79314;True;WRITTEN_BY
Vinay Jayaram;79314;True;WRITTEN_BY
Arthur Nieuwoudt;79315;True;WRITTEN_BY
Tamer Ragheb;79315;True;WRITTEN_BY
Yehia Massoud;79315;True;WRITTEN_BY
Hudson Gasvoda;79316;True;WRITTEN_BY
Ismail Emre Araci;79316;True;WRITTEN_BY
Mengchu Li;79316;True;WRITTEN_BY
Rana Altay;79316;True;WRITTEN_BY
Siyuan Liang 0002;79316;True;WRITTEN_BY
Tsun-Ming Tseng;79316;True;WRITTEN_BY
Tsung-Yi Ho;79316;True;WRITTEN_BY
Ulf Schlichtmann;79316;True;WRITTEN_BY
Yushen Zhang;79316;True;WRITTEN_BY
Dan Niu;79317;True;WRITTEN_BY
Haojie Pei;79317;True;WRITTEN_BY
Wei W. Xing;79317;True;WRITTEN_BY
Xiang Jin;79317;True;WRITTEN_BY
Xiao Wu;79317;True;WRITTEN_BY
Yichao Dong;79317;True;WRITTEN_BY
Zhou Jin 0001;79317;True;WRITTEN_BY
Patrick C. McGeer;79318;True;WRITTEN_BY
Robert K. Brayton;79318;True;WRITTEN_BY
Gerald Estrin;79319;True;WRITTEN_BY
Richard L. Mandell;79319;True;WRITTEN_BY
David Pietromonaco;79320;True;WRITTEN_BY
Jay Maxey;79320;True;WRITTEN_BY
Jeff Burns;79320;True;WRITTEN_BY
Jeff Lewis;79320;True;WRITTEN_BY
Kurt Keutzer;79320;True;WRITTEN_BY
Kurt Wolf;79320;True;WRITTEN_BY
Martin Lefebvre 0001;79320;True;WRITTEN_BY
Da-Wei Huang;79321;True;WRITTEN_BY
Shao-Yun Fang;79321;True;WRITTEN_BY
Nobuaki Kawato;79322;True;WRITTEN_BY
Sadaki Hirose;79322;True;WRITTEN_BY
Takao Saito;79322;True;WRITTEN_BY
Takao Uehara;79322;True;WRITTEN_BY
Edmund M. Clarke;79323;True;WRITTEN_BY
Yulin Feng;79323;True;WRITTEN_BY
C. Y. Roger Chen;79324;True;WRITTEN_BY
Cliff Yungchin Hou;79324;True;WRITTEN_BY
Farid N. Najm;79325;True;WRITTEN_BY
Imad A. Ferzli;79325;True;WRITTEN_BY
Fumihiro Maruyama;79326;True;WRITTEN_BY
Nobuaki Kawato;79326;True;WRITTEN_BY
Takao Saito;79326;True;WRITTEN_BY
Takao Uehara;79326;True;WRITTEN_BY
Kevin Mato;79327;True;WRITTEN_BY
Robert Wille;79327;True;WRITTEN_BY
Stefan Hillmich;79327;True;WRITTEN_BY
R. Smith;79328;True;WRITTEN_BY
Andrew B. Kahng;79329;True;WRITTEN_BY
Lance A. Glasser;79329;True;WRITTEN_BY
Robert Pack;79329;True;WRITTEN_BY
Warren Grobman;79329;True;WRITTEN_BY
Y. C. Pati;79329;True;WRITTEN_BY
John P. Hayes;79330;True;WRITTEN_BY
Krishnendu Chakrabarty;79330;True;WRITTEN_BY
Milenko Drinic;79331;True;WRITTEN_BY
Miodrag Potkonjak;79331;True;WRITTEN_BY
Seapahn Megerian;79331;True;WRITTEN_BY
Gerd Ascheid;79332;True;WRITTEN_BY
Jovana Jovic;79332;True;WRITTEN_BY
Juan Fernando Eusse;79332;True;WRITTEN_BY
Luis Gabriel Murillo;79332;True;WRITTEN_BY
Rainer Leupers;79332;True;WRITTEN_BY
Sergey Yakoushkin;79332;True;WRITTEN_BY
Peter Freeman 0001;79333;True;WRITTEN_BY
Boyuan Zhang 0002;79334;True;WRITTEN_BY
Chenxi Li;79334;True;WRITTEN_BY
Dingwen Tao;79334;True;WRITTEN_BY
Weifeng Liu 0002;79334;True;WRITTEN_BY
Yang Li;79334;True;WRITTEN_BY
Yongqiang Duan;79334;True;WRITTEN_BY
Zhou Jin 0001;79334;True;WRITTEN_BY
Zuochang Ye;79334;True;WRITTEN_BY
Hojun Choi;79335;True;WRITTEN_BY
Youngmoon Lee;79335;True;WRITTEN_BY
Debjit Sinha;79336;True;WRITTEN_BY
Nitin Srimal;79336;True;WRITTEN_BY
Prabhat K. Maurya;79336;True;WRITTEN_BY
Vasant Rao;79336;True;WRITTEN_BY
Dieter A. Mlynski;79337;True;WRITTEN_BY
Hans-Jürgen Rothermel;79337;True;WRITTEN_BY
Praveen Bhojwani;79338;True;WRITTEN_BY
Rabi N. Mahapatra;79338;True;WRITTEN_BY
Saraju P. Mohanty;79338;True;WRITTEN_BY
Suman Kalyan Mandal;79338;True;WRITTEN_BY
Lawrence T. Pileggi;79339;True;WRITTEN_BY
Michael W. Beattie;79339;True;WRITTEN_BY
Martin Grajcar;79340;True;WRITTEN_BY
Donald L. Nelson;79341;True;WRITTEN_BY
Patrick M. Hefferan;79341;True;WRITTEN_BY
Robert J. Smith 0001;79341;True;WRITTEN_BY
Val Burdick;79341;True;WRITTEN_BY
Barry Jackson;79342;True;WRITTEN_BY
Bing Li;79343;True;WRITTEN_BY
Guohao Dai 0001;79343;True;WRITTEN_BY
Huazhong Yang;79343;True;WRITTEN_BY
Jun Liu 0071;79343;True;WRITTEN_BY
Shulin Zeng;79343;True;WRITTEN_BY
Yu Wang 0002;79343;True;WRITTEN_BY
Zhenhua Zhu;79343;True;WRITTEN_BY
Hengrui Luo;79344;True;WRITTEN_BY
Jason Han;79344;True;WRITTEN_BY
Nicholas S. DiBrita;79344;True;WRITTEN_BY
Tirthak Patel;79344;True;WRITTEN_BY
Younghyun Cho;79344;True;WRITTEN_BY
Adam Pawlak;79345;True;WRITTEN_BY
Li-Da Huang;79346;True;WRITTEN_BY
Martin D. F. Wong;79346;True;WRITTEN_BY
Albert E. Casavant;79347;True;WRITTEN_BY
Daniel D. Gajski;79347;True;WRITTEN_BY
David J. Kuck;79347;True;WRITTEN_BY
Dan C. Nash;79348;True;WRITTEN_BY
Amir H. Salek;79349;True;WRITTEN_BY
Jinan Lou;79349;True;WRITTEN_BY
Massoud Pedram;79349;True;WRITTEN_BY
Fanny Ye;79350;True;WRITTEN_BY
Gang Liu 0025;79350;True;WRITTEN_BY
Hang Ren;79350;True;WRITTEN_BY
Ji Liu 0007;79350;True;WRITTEN_BY
Jinglei Cheng;79350;True;WRITTEN_BY
Kecheng Liu;79350;True;WRITTEN_BY
Tianyi Hao 0003;79350;True;WRITTEN_BY
Yiyu Shi 0001;79350;True;WRITTEN_BY
Zheyuan Liu 0010;79350;True;WRITTEN_BY
Zhiding Liang;79350;True;WRITTEN_BY
Zhixin Song;79350;True;WRITTEN_BY
Ian A. Hiskens;79351;True;WRITTEN_BY
Khairil Anwar Abu Kassim;79352;True;WRITTEN_BY
Likun Xia;79352;True;WRITTEN_BY
Tran Duc Chung;79352;True;WRITTEN_BY
Jacob White 0001;79353;True;WRITTEN_BY
Yehia Massoud;79353;True;WRITTEN_BY
Alberto L. Sangiovanni-Vincentelli;79354;True;WRITTEN_BY
Jerry Fiddler;79354;True;WRITTEN_BY
Jim Lansford;79354;True;WRITTEN_BY
Kurt Keutzer;79354;True;WRITTEN_BY
Raul Camposano;79354;True;WRITTEN_BY
Fei Xie 0004;79355;True;WRITTEN_BY
Kecheng Hao;79355;True;WRITTEN_BY
Sandip Ray;79355;True;WRITTEN_BY
Fei Qiao;79356;True;WRITTEN_BY
Han Xu 0006;79356;True;WRITTEN_BY
Huazhong Yang;79356;True;WRITTEN_BY
Maimaiti Nazhamaiti;79356;True;WRITTEN_BY
Qi Wei 0001;79356;True;WRITTEN_BY
Xinjun Liu;79356;True;WRITTEN_BY
Yidong Liu;79356;True;WRITTEN_BY
Anestis Dounavis;79357;True;WRITTEN_BY
Emad Gad;79357;True;WRITTEN_BY
Michel S. Nakhla;79357;True;WRITTEN_BY
Ramachandra Achar;79357;True;WRITTEN_BY
Feng Yuan;79358;True;WRITTEN_BY
Lin Huang 0002;79358;True;WRITTEN_BY
Qiang Xu 0001;79358;True;WRITTEN_BY
Akihiko Yamada;79359;True;WRITTEN_BY
Minoru Nomura;79359;True;WRITTEN_BY
Nobuo Takano;79359;True;WRITTEN_BY
Shinichi Sato;79359;True;WRITTEN_BY
Toshinori Aoyama;79359;True;WRITTEN_BY
Hanyu Zhang;79360;True;WRITTEN_BY
Jia Yu;79360;True;WRITTEN_BY
Jianwei Yin;79360;True;WRITTEN_BY
Liqiang Lu;79360;True;WRITTEN_BY
Siwei Tan;79360;True;WRITTEN_BY
Size Zheng 0001;79360;True;WRITTEN_BY
Lawrence T. Pileggi;79361;True;WRITTEN_BY
Michael W. Beattie;79361;True;WRITTEN_BY
Alberto L. Sangiovanni-Vincentelli;79362;True;WRITTEN_BY
Claudio Passerone;79362;True;WRITTEN_BY
Luciano Lavagno;79362;True;WRITTEN_BY
Massimiliano Chiodo;79362;True;WRITTEN_BY
Federico Busato;79363;True;WRITTEN_BY
Franco Fummi;79363;True;WRITTEN_BY
Nicola Bombieri;79363;True;WRITTEN_BY
Chih Chun Liu;79364;True;WRITTEN_BY
Eun Jung Kim 0001;79364;True;WRITTEN_BY
Inchoon Yeo;79364;True;WRITTEN_BY
Heechun Park;79365;True;WRITTEN_BY
Junghyun Yoon;79365;True;WRITTEN_BY
Younghoon Byun;79366;True;WRITTEN_BY
Youngjoo Lee;79366;True;WRITTEN_BY
Bei Yu 0001;79367;True;WRITTEN_BY
Lancheng Zou;79367;True;WRITTEN_BY
Martin D. F. Wong;79367;True;WRITTEN_BY
Siting Liu 0002;79367;True;WRITTEN_BY
Su Zheng;79367;True;WRITTEN_BY
Yibo Lin;79367;True;WRITTEN_BY
Chun-Yao Chiang;79368;True;WRITTEN_BY
Iris Hui-Ru Jiang;79368;True;WRITTEN_BY
Kevin Kai-Chun Chang;79368;True;WRITTEN_BY
Pei-Yu Lee;79368;True;WRITTEN_BY
Kerry Pierce;79369;True;WRITTEN_BY
Russel L. Steinweg;79369;True;WRITTEN_BY
Scott Nance;79369;True;WRITTEN_BY
Susan J. Aguirre;79369;True;WRITTEN_BY
Alice C. Parker;79370;True;WRITTEN_BY
Sarma Sastry;79370;True;WRITTEN_BY
Krishna P. Belkhale;79371;True;WRITTEN_BY
Prithviraj Banerjee;79371;True;WRITTEN_BY
Sumit Roy 0003;79371;True;WRITTEN_BY
Assel Aliyeva;79372;True;WRITTEN_BY
Ayse K. Coskun;79372;True;WRITTEN_BY
Hariharan Mathavan;79372;True;WRITTEN_BY
Manuel Egele;79372;True;WRITTEN_BY
Onur Sahin;79372;True;WRITTEN_BY
Andrew DeOrio;79373;True;WRITTEN_BY
Valeria Bertacco;79373;True;WRITTEN_BY
Dongup Kwon;79374;True;WRITTEN_BY
Eriko Nurvitadhi;79374;True;WRITTEN_BY
Hamin Jang;79374;True;WRITTEN_BY
Jangwoo Kim;79374;True;WRITTEN_BY
Suyeon Hur;79374;True;WRITTEN_BY
Charles L. Leath;79375;True;WRITTEN_BY
Steven J. Ollanik;79375;True;WRITTEN_BY
Daniel Peroni;79376;True;WRITTEN_BY
Hamid Nejatollahi;79376;True;WRITTEN_BY
Mohsen Imani;79376;True;WRITTEN_BY
Nikil D. Dutt;79376;True;WRITTEN_BY
Tajana Rosing;79376;True;WRITTEN_BY
C. L. Liu 0001;79377;True;WRITTEN_BY
Prashant Saxena;79377;True;WRITTEN_BY
Feng Yuan;79378;True;WRITTEN_BY
Qian Zhang 0020;79378;True;WRITTEN_BY
Qiang Xu 0001;79378;True;WRITTEN_BY
Rong Ye;79378;True;WRITTEN_BY
Kenneth J. Supowit;79379;True;WRITTEN_BY
Steven J. Friedman;79379;True;WRITTEN_BY
Chong Zhao;79380;True;WRITTEN_BY
Sujit Dey;79380;True;WRITTEN_BY
Yi Zhao;79380;True;WRITTEN_BY
Sy-Yen Kuo;79381;True;WRITTEN_BY
W. Kent Fuchs;79381;True;WRITTEN_BY
Alessio Papini;79382;True;WRITTEN_BY
Anilkumar Sorathiya;79382;True;WRITTEN_BY
Giovanni Stracquadanio;79382;True;WRITTEN_BY
Giuseppe Nicosia;79382;True;WRITTEN_BY
Pietro Liò;79382;True;WRITTEN_BY
Renato Umeton;79382;True;WRITTEN_BY
Li Chen;79383;True;WRITTEN_BY
Sujit Dey;79383;True;WRITTEN_BY
Xiaoliang Bai;79383;True;WRITTEN_BY
Rahul B. Deokar;79384;True;WRITTEN_BY
Sachin S. Sapatnekar;79384;True;WRITTEN_BY
David P. Magee;79385;True;WRITTEN_BY
Bapiraju Vinnakota;79386;True;WRITTEN_BY
Larry L. Kinney;79386;True;WRITTEN_BY
Xiaoyun Sun;79386;True;WRITTEN_BY
Andrew B. Kahng;79387;True;WRITTEN_BY
Bing J. Sheu;79387;True;WRITTEN_BY
Ed Cheng;79387;True;WRITTEN_BY
John M. Cohn;79387;True;WRITTEN_BY
Louis Scheffer;79387;True;WRITTEN_BY
Nancy Nettleton;79387;True;WRITTEN_BY
Sang Wang;79387;True;WRITTEN_BY
Shekhar Borkar;79387;True;WRITTEN_BY
Steven Trimberger;79388;True;WRITTEN_BY
Alexandros Biliris;79389;True;WRITTEN_BY
Charles J. Alpert;79390;True;WRITTEN_BY
Cliff C. N. Sze;79390;True;WRITTEN_BY
Natarajan Viswanathan;79390;True;WRITTEN_BY
Wen-Hao Liu 0001;79390;True;WRITTEN_BY
Yaoguang Wei;79390;True;WRITTEN_BY
Yih-Lang Li;79390;True;WRITTEN_BY
Zhuo Li 0001;79390;True;WRITTEN_BY
Changhao Yan;79391;True;WRITTEN_BY
Jia Ni;79391;True;WRITTEN_BY
Jiarong Tong;79391;True;WRITTEN_BY
Jun Tao 0001;79391;True;WRITTEN_BY
Wai-Shing Luk;79391;True;WRITTEN_BY
Wei Cai 0003;79391;True;WRITTEN_BY
Xuan Zeng 0001;79391;True;WRITTEN_BY
Yi Wang;79391;True;WRITTEN_BY
C. M. Oualline;79392;True;WRITTEN_BY
Linda Fay Henley Mccalla;79392;True;WRITTEN_BY
P. Englebretson;79392;True;WRITTEN_BY
Steven P. Rhodes;79392;True;WRITTEN_BY
Diana Marculescu;79393;True;WRITTEN_BY
Jörg Henkel;79393;True;WRITTEN_BY
Muhammad Shafique 0001;79393;True;WRITTEN_BY
Siddharth Garg;79393;True;WRITTEN_BY
Alex S. Weddell;79394;True;WRITTEN_BY
Domenico Balsamo;79394;True;WRITTEN_BY
Geoff V. Merrett;79394;True;WRITTEN_BY
Nikos Nikoleris;79394;True;WRITTEN_BY
Sivert T. Sliper;79394;True;WRITTEN_BY
William Wang;79394;True;WRITTEN_BY
Avi Ziv;79395;True;WRITTEN_BY
Yossi Malka;79395;True;WRITTEN_BY
Ege Engin;79396;True;WRITTEN_BY
Krishna Bharath;79396;True;WRITTEN_BY
Krishna Srinivasan;79396;True;WRITTEN_BY
Madhavan Swaminathan;79396;True;WRITTEN_BY
Rohan Mandrekar;79396;True;WRITTEN_BY
Farid N. Najm;79397;True;WRITTEN_BY
Khaled R. Heloue;79397;True;WRITTEN_BY
Navid Azizi;79397;True;WRITTEN_BY
Azadeh Davoodi;79398;True;WRITTEN_BY
Lin Xie;79398;True;WRITTEN_BY
Brian Gluzman;79399;True;WRITTEN_BY
David Chou;79399;True;WRITTEN_BY
Davide B. Bartolini;79399;True;WRITTEN_BY
Eric Roman;79399;True;WRITTEN_BY
Gage Eads;79399;True;WRITTEN_BY
John Kubiatowicz;79399;True;WRITTEN_BY
Juan A. Colmenares;79399;True;WRITTEN_BY
Krste Asanovic;79399;True;WRITTEN_BY
Miquel Moretó;79399;True;WRITTEN_BY
Nitesh Mor;79399;True;WRITTEN_BY
Sarah Bird;79399;True;WRITTEN_BY
Steven A. Hofmeyr;79399;True;WRITTEN_BY
Giovanni De Micheli;79400;True;WRITTEN_BY
James Smith 0001;79400;True;WRITTEN_BY
Arman Roohi;79401;True;WRITTEN_BY
Brendan Reidy;79401;True;WRITTEN_BY
Mohammadreza Mohammadi;79401;True;WRITTEN_BY
Ramtin Zand;79401;True;WRITTEN_BY
Sepehr Tabrizchi;79401;True;WRITTEN_BY
Shaahin Angizi;79401;True;WRITTEN_BY
Dongning Ma;79402;True;WRITTEN_BY
Wanli Chang 0001;79402;True;WRITTEN_BY
Xun Jiao 0002;79402;True;WRITTEN_BY
Yu Jiang 0001;79402;True;WRITTEN_BY
Lawrence T. Pillage;79403;True;WRITTEN_BY
Ronald A. Rohrer;79403;True;WRITTEN_BY
Farinaz Koushanfar;79404;True;WRITTEN_BY
Nojan Sheybani;79404;True;WRITTEN_BY
Ritvik Kapila;79404;True;WRITTEN_BY
Zahra Ghodsi;79404;True;WRITTEN_BY
Chia-Hua Lin;79405;True;WRITTEN_BY
Chih-Chi Cheng;79405;True;WRITTEN_BY
Chung-Te Li;79405;True;WRITTEN_BY
Liang-Gee Chen;79405;True;WRITTEN_BY
Samuel C. Chang;79405;True;WRITTEN_BY
Alain J. Martin;79406;True;WRITTEN_BY
Catherine G. Wong;79406;True;WRITTEN_BY
Claire Fang Fang;79407;True;WRITTEN_BY
Markus Püschel;79407;True;WRITTEN_BY
Rob A. Rutenbar;79407;True;WRITTEN_BY
Tsuhan Chen;79407;True;WRITTEN_BY
Bjoern Dusza;79408;True;WRITTEN_BY
Christian Wietfeld;79408;True;WRITTEN_BY
Christoph Ide;79408;True;WRITTEN_BY
Su-Wei Wu;79409;True;WRITTEN_BY
Yao-Wen Chang;79409;True;WRITTEN_BY
Fei Chen;79411;True;WRITTEN_BY
Michail Maniatakos;79411;True;WRITTEN_BY
Nektarios Georgios Tsoutsos;79411;True;WRITTEN_BY
Nikhil Gupta 0002;79411;True;WRITTEN_BY
Joseph Peled;79412;True;WRITTEN_BY
Jerry Hayes;79413;True;WRITTEN_BY
Rajiv V. Joshi;79413;True;WRITTEN_BY
Rouwaida Kanj;79413;True;WRITTEN_BY
Sani R. Nassif;79413;True;WRITTEN_BY
Zhuo Li 0001;79413;True;WRITTEN_BY
Ik-Joon Chang;79414;True;WRITTEN_BY
Minh-Son Le;79414;True;WRITTEN_BY
Nguyen-Dong Ho;79414;True;WRITTEN_BY
Martin Geiger;79415;True;WRITTEN_BY
Thomas Müller-Wipperfürth;79415;True;WRITTEN_BY
Carlo Guardiani;79416;True;WRITTEN_BY
Marco Malcotti;79416;True;WRITTEN_BY
Massimo Bertoletti;79416;True;WRITTEN_BY
Nicola Dragone;79416;True;WRITTEN_BY
Patrick McNamara;79416;True;WRITTEN_BY
Chenchen Liu;79417;True;WRITTEN_BY
Fuxun Yu;79417;True;WRITTEN_BY
Xiang Chen 0010;79417;True;WRITTEN_BY
Zirui Xu;79417;True;WRITTEN_BY
Dinesh Somasekhar;79418;True;WRITTEN_BY
Kaushik Roy 0001;79418;True;WRITTEN_BY
Mark C. Johnson;79418;True;WRITTEN_BY
Rajiv Bhateja;79419;True;WRITTEN_BY
Randy H. Katz;79419;True;WRITTEN_BY
Dhananjaya Wijerathne;79420;True;WRITTEN_BY
Thilini Kaushalya Bandara;79420;True;WRITTEN_BY
Tulika Mitra;79420;True;WRITTEN_BY
Zhaoying Li 0004;79420;True;WRITTEN_BY
Daniel Gajski;79421;True;WRITTEN_BY
Nikil D. Dutt;79421;True;WRITTEN_BY
Aditya Pawar;79422;True;WRITTEN_BY
Jun Yang 0002;79422;True;WRITTEN_BY
Kaushik Parasuram Seshadreesan;79422;True;WRITTEN_BY
Mohadeseh Azari;79422;True;WRITTEN_BY
Xulong Tang;79422;True;WRITTEN_BY
Yanan Guo 0002;79422;True;WRITTEN_BY
Yingheng Li;79422;True;WRITTEN_BY
Youtao Zhang;79422;True;WRITTEN_BY
Gang Qu 0001;79423;True;WRITTEN_BY
Kimiyoshi Usami;79423;True;WRITTEN_BY
Miodrag Potkonjak;79423;True;WRITTEN_BY
Naoyuki Kawabe;79423;True;WRITTEN_BY
Mary Jane Irwin;79424;True;WRITTEN_BY
Pao-Po Hou;79424;True;WRITTEN_BY
Robert Michael Owens;79424;True;WRITTEN_BY
Arunashish Datta;79425;True;WRITTEN_BY
Shreyas Sen;79425;True;WRITTEN_BY
Fu-Ching Yang;79426;True;WRITTEN_BY
Ing-Jer Huang;79426;True;WRITTEN_BY
Wen-Kai Huang;79426;True;WRITTEN_BY
E. C. VanHorn;79427;True;WRITTEN_BY
Roy R. Rezac;79427;True;WRITTEN_BY
Hidekazu Terai;79428;True;WRITTEN_BY
Michiyoshi Hayase;79428;True;WRITTEN_BY
Tokinori Kozawa;79428;True;WRITTEN_BY
Ravishankar K. Iyer;79429;True;WRITTEN_BY
Krzysztof Czarnecki 0001;79430;True;WRITTEN_BY
Manish Chauhan;79430;True;WRITTEN_BY
Rodolfo Pellizzoni;79430;True;WRITTEN_BY
André DeHon;79431;True;WRITTEN_BY
John Wawrzynek;79431;True;WRITTEN_BY
Chun-Xun Lin;79432;True;WRITTEN_BY
Martin D. F. Wong;79432;True;WRITTEN_BY
Tsung-Wei Huang;79432;True;WRITTEN_BY
P. Anirudhan;79433;True;WRITTEN_BY
Patrick W. Bosshart;79433;True;WRITTEN_BY
S. C. Prasad;79433;True;WRITTEN_BY
Dongxu Lyu;79434;True;WRITTEN_BY
Jianfei Jiang 0001;79434;True;WRITTEN_BY
Liyan Chen;79434;True;WRITTEN_BY
Naifeng Jing;79434;True;WRITTEN_BY
Qin Wang 0009;79434;True;WRITTEN_BY
Zhenyu Li;79434;True;WRITTEN_BY
Zhigang Mao;79434;True;WRITTEN_BY
Florian Sagstetter;79435;True;WRITTEN_BY
Martin Lukasiewycz;79435;True;WRITTEN_BY
Sebastian Steinhorst;79435;True;WRITTEN_BY
